AX,AY,AZ,GX,GY,GZ,Type
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-9.4,2.33,-1.41,0.0,0.01,-0.01,1.0
0.39,6.68,-7.0,-0.01,0.01,-0.01,4.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
1.83,-0.63,-9.24,0.12,-0.05,-0.01,2.0
-4.95,3.58,-7.51,-0.01,0.02,0.0,4.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
1.58,-0.16,-9.39,0.0,0.02,0.01,0.0
1.18,-2.63,-9.2,0.0,0.01,-0.01,2.0
6.64,-6.16,-3.35,0.0,0.02,-0.01,1.0
-9.42,2.24,-1.46,0.0,0.02,-0.01,1.0
-1.17,5.01,-8.15,-0.01,0.01,-0.01,0.0
-3.8,-1.21,-8.77,0.01,0.01,-0.01,4.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
1.21,3.3,-8.98,0.0,0.02,-0.01,0.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
2.83,1.7,-9.05,0.0,0.01,-0.01,3.0
1.0,3.84,-8.79,0.0,0.01,-0.01,0.0
1.03,3.88,-8.78,0.0,0.01,-0.01,0.0
0.47,4.68,-8.44,0.0,0.02,-0.01,0.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
-2.98,-4.93,-7.7,-0.12,0.09,0.08,4.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.82,1.71,-9.04,0.0,0.01,-0.01,3.0
2.83,1.7,-9.07,0.0,0.01,-0.01,3.0
2.82,1.7,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.06,0.0,0.01,-0.01,3.0
1.04,3.88,-8.78,0.0,0.01,-0.01,0.0
2.82,1.67,-9.03,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-3.4,2.98,-8.3,0.97,-0.6,-0.08,2.0
2.82,1.68,-9.02,0.0,0.01,-0.01,3.0
2.61,1.45,-17.42,0.89,-0.79,0.17,4.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
2.8,1.71,-9.05,0.0,0.01,-0.01,3.0
2.81,1.67,-9.02,0.0,0.02,-0.01,3.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
-3.82,-1.23,-8.76,0.01,0.01,-0.01,4.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-3.6,-2.81,-8.49,-0.01,0.02,-0.01,4.0
-2.86,-3.03,-8.69,0.0,0.01,-0.01,4.0
2.84,1.68,-9.05,0.0,0.01,-0.01,3.0
-9.56,1.56,-1.41,0.0,0.01,-0.01,1.0
-2.13,-2.4,-9.05,0.0,0.01,-0.01,4.0
-0.97,4.82,-8.31,0.0,0.01,-0.01,0.0
-0.53,4.13,-8.7,0.0,0.02,-0.01,0.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
3.28,7.77,-4.79,0.0,0.01,-0.01,4.0
6.6,-6.2,-3.37,0.0,0.02,-0.01,1.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.02,0.0,0.01,-0.01,3.0
-2.86,-3.06,-8.68,0.0,0.01,-0.01,4.0
2.69,2.14,-8.98,0.0,0.01,-0.01,0.0
-5.95,3.23,-6.92,0.0,0.02,-0.01,1.0
2.24,3.04,-8.88,0.0,0.01,-0.01,0.0
3.23,3.28,-8.43,0.0,0.01,-0.01,2.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
-6.04,3.6,-6.7,0.0,0.02,-0.01,1.0
-9.39,2.24,-1.52,0.0,0.01,-0.01,1.0
-9.41,2.29,-1.45,0.0,0.02,-0.01,1.0
2.8,1.68,-9.02,0.0,0.02,-0.01,3.0
2.83,1.68,-9.03,0.0,0.01,-0.01,3.0
2.79,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.02,-0.01,3.0
2.83,1.7,-9.05,0.0,0.01,-0.01,3.0
-0.95,4.82,-8.37,0.0,0.03,-0.01,0.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
-0.48,-0.2,-9.58,0.0,0.02,-0.01,0.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
-1.94,6.64,-6.8,0.0,0.01,-0.01,0.0
0.71,6.32,-7.21,-0.51,-0.57,-0.2,4.0
1.26,3.91,-8.65,-0.05,0.05,0.03,2.0
2.8,1.69,-9.03,0.0,0.01,-0.01,3.0
-4.94,-4.14,-7.19,0.0,0.01,-0.01,4.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-4.95,-4.16,-7.21,0.0,0.01,-0.01,4.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-6.03,3.71,-6.63,0.0,0.02,-0.01,1.0
-3.65,-5.72,-6.79,0.0,0.01,-0.02,4.0
2.33,2.79,-8.91,0.0,0.02,-0.01,0.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-0.96,4.79,-8.35,0.0,0.02,-0.01,0.0
6.61,-6.22,-3.38,0.0,0.02,-0.01,1.0
-9.59,1.34,-1.49,0.0,0.01,-0.01,1.0
-3.26,1.53,-8.84,0.38,0.03,-0.29,4.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-5.4,-3.07,-7.37,0.0,0.02,-0.01,4.0
-3.08,-6.33,-6.81,-0.06,0.06,-0.07,4.0
2.83,1.7,-9.05,0.0,0.01,-0.01,3.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
-9.52,2.01,-1.27,-0.01,0.02,-0.01,1.0
2.85,1.69,-9.05,0.0,0.01,-0.01,3.0
2.83,1.68,-9.05,0.0,0.01,-0.01,3.0
2.82,1.68,-9.07,0.0,0.01,-0.01,3.0
-3.23,7.76,-4.8,-0.58,-0.56,-0.6,4.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
-3.84,-1.23,-8.73,0.0,0.01,-0.01,4.0
2.83,1.67,-9.06,0.0,0.01,-0.01,3.0
6.64,-6.19,-3.34,0.0,0.01,-0.01,1.0
-4.94,-4.13,-7.22,0.0,0.01,-0.01,4.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
2.47,6.65,-6.6,-0.01,0.0,-0.01,0.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-4.94,-4.15,-7.18,0.0,0.01,-0.01,4.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
-3.39,-5.77,-6.94,0.0,0.02,-0.01,4.0
2.8,1.7,-9.06,0.0,0.01,-0.01,3.0
2.79,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
2.84,1.64,-9.02,0.0,0.01,-0.01,3.0
-3.82,-1.24,-8.68,0.0,0.0,-0.01,4.0
-0.95,4.82,-8.31,0.0,0.01,-0.01,0.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
2.81,1.7,-9.05,0.0,0.01,-0.01,3.0
0.08,2.07,-9.38,0.1,-0.03,0.01,2.0
-0.18,4.49,-3.72,0.9,1.43,0.45,4.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.84,1.68,-9.06,0.0,0.01,-0.01,3.0
-4.93,-4.15,-7.19,0.0,0.01,-0.01,4.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
-0.58,2.35,-9.34,0.0,0.01,-0.01,4.0
-5.86,3.35,-6.96,0.0,0.02,-0.01,1.0
-4.39,-4.67,-7.21,0.0,0.01,-0.01,4.0
1.2,3.31,-2.52,-5.39,1.17,-1.37,4.0
2.3,2.88,-8.85,-0.15,0.27,0.18,2.0
0.94,3.76,-8.8,-0.26,0.09,-0.01,2.0
2.81,1.67,-9.06,0.0,0.01,-0.01,3.0
2.8,1.69,-9.06,0.0,0.01,-0.01,3.0
-5.99,3.51,-6.78,0.0,0.02,-0.01,1.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
-9.4,2.23,-1.57,0.0,0.02,-0.01,1.0
2.5,4.67,-8.1,0.02,0.01,0.0,2.0
-1.45,0.42,-8.02,-1.07,1.77,-0.06,4.0
1.94,4.77,-8.14,0.0,0.02,-0.01,0.0
2.82,1.67,-9.02,0.0,0.02,-0.01,3.0
2.81,1.68,-9.06,0.0,0.01,-0.01,3.0
2.81,1.67,-9.06,0.0,0.01,-0.01,3.0
-9.42,2.23,-1.51,0.0,0.01,-0.01,1.0
0.49,4.69,-8.43,0.0,0.02,-0.01,0.0
-6.0,3.75,-6.59,0.0,0.02,-0.01,1.0
6.65,-6.14,-3.34,0.0,0.02,-0.01,1.0
-0.94,4.84,-8.3,0.0,0.02,-0.01,0.0
1.63,0.03,-9.45,0.0,0.01,-0.01,0.0
1.01,3.86,-8.77,0.0,0.02,-0.01,0.0
4.14,4.36,-7.91,-0.57,-0.42,-0.96,4.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
0.49,0.82,-9.55,-0.15,-0.01,0.0,2.0
2.83,1.71,-9.04,0.0,0.01,-0.01,3.0
2.79,1.69,-9.04,0.0,0.01,-0.01,3.0
-9.42,2.27,-1.52,0.0,0.02,-0.01,1.0
-4.93,-4.17,-7.15,0.0,0.01,-0.01,4.0
1.05,4.2,-8.61,0.0,0.01,-0.01,0.0
2.83,1.69,-9.03,0.0,0.02,-0.01,3.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-9.43,2.28,-1.46,-0.01,0.02,-0.01,1.0
2.62,1.04,-9.15,-0.01,0.0,-0.01,2.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.81,1.7,-9.06,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.02,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
-9.38,2.35,-1.41,0.0,0.01,-0.01,1.0
2.8,1.69,-9.01,0.0,0.01,-0.01,3.0
2.81,1.67,-9.03,0.0,0.02,-0.01,3.0
-4.04,-5.66,-6.7,0.0,0.01,-0.01,4.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
-0.95,4.81,-8.31,0.0,0.01,-0.01,0.0
-9.48,2.12,-1.34,-0.01,0.02,-0.01,1.0
2.81,1.67,-9.02,0.0,0.01,-0.01,3.0
0.79,3.51,-8.95,0.03,0.02,-0.02,2.0
-4.49,-2.75,-9.38,0.46,0.44,-0.02,2.0
1.76,-0.92,-10.83,1.59,0.0,0.06,2.0
2.82,1.68,-9.01,0.0,0.02,-0.01,3.0
-3.83,-1.26,-8.77,-0.01,0.01,-0.01,4.0
-2.43,7.09,-6.21,0.0,0.01,-0.01,4.0
-1.0,4.78,-8.32,0.0,0.01,-0.01,0.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
0.11,-1.94,-9.34,-0.27,0.38,-0.12,2.0
0.97,4.26,-8.6,0.0,0.01,-0.01,0.0
2.8,1.69,-9.03,0.0,0.01,-0.01,3.0
-6.0,3.5,-6.76,0.0,0.02,-0.01,1.0
2.8,1.69,-9.04,0.0,0.02,-0.01,3.0
2.82,1.66,-9.05,0.0,0.02,-0.01,3.0
-9.58,1.36,-1.52,0.0,0.02,-0.01,1.0
-3.84,-1.25,-8.76,-0.01,0.02,-0.01,4.0
1.14,0.45,-11.7,1.69,0.96,-1.11,4.0
-9.41,2.21,-1.55,0.0,0.01,-0.01,1.0
2.83,1.69,-9.02,0.0,0.02,-0.01,3.0
-1.0,-3.01,-9.17,-0.03,-0.1,-0.06,0.0
0.37,4.39,-8.59,0.0,0.02,-0.01,4.0
2.8,1.67,-9.03,0.0,0.01,-0.01,3.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.71,-9.03,0.0,0.01,-0.01,3.0
1.75,4.74,-8.23,0.0,0.02,-0.01,0.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
1.0,3.84,-8.8,0.0,0.01,-0.01,0.0
-9.45,2.28,-1.37,0.0,0.01,-0.01,1.0
0.49,4.67,-8.43,0.0,0.01,-0.01,0.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.67,-9.02,0.0,0.01,-0.01,3.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.02,-0.01,3.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
2.8,1.68,-9.06,0.0,0.01,-0.01,3.0
6.59,-6.22,-3.35,0.0,0.01,0.0,1.0
1.75,4.75,-8.24,0.0,0.01,-0.01,0.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.82,1.67,-9.05,0.0,0.01,-0.01,3.0
1.05,1.43,-9.44,0.01,0.03,-0.01,2.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
-0.19,-1.55,-9.46,-0.09,0.1,-0.01,2.0
-5.89,3.27,-6.99,0.0,0.02,-0.01,1.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
-4.61,-4.69,-7.15,-0.02,0.01,0.01,4.0
-5.86,3.26,-6.98,0.0,0.01,-0.01,1.0
1.51,4.6,-8.27,0.01,-0.01,-0.01,2.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
1.61,0.13,-9.43,0.0,0.01,-0.01,0.0
2.8,1.71,-9.08,0.0,0.01,-0.01,3.0
2.82,1.66,-9.05,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
1.72,-3.1,-9.01,-0.43,-0.49,1.61,2.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.02,0.0,0.01,-0.01,3.0
-0.96,4.82,-8.33,0.0,0.02,-0.01,0.0
-3.01,0.34,-9.02,-0.11,0.02,0.05,4.0
0.48,4.68,-8.44,0.0,0.01,-0.01,0.0
3.02,1.9,-5.45,3.35,0.67,-0.18,2.0
-3.7,-5.17,-7.26,0.0,0.01,0.0,4.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
2.8,1.7,-9.04,0.0,0.01,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.84,1.7,-9.06,0.0,0.01,-0.01,3.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
-5.8,3.11,-7.1,0.0,0.02,-0.01,1.0
2.82,1.69,-9.04,0.0,0.02,-0.01,3.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
2.82,1.7,-9.04,0.0,0.02,-0.01,3.0
-3.8,-1.22,-8.77,-0.01,0.01,-0.01,4.0
0.17,6.6,-7.1,0.0,0.02,-0.01,4.0
-3.78,-1.27,-8.64,0.0,0.0,-0.01,4.0
-2.99,6.06,-7.45,0.26,-0.09,-0.88,4.0
2.82,1.7,-9.02,0.0,0.01,-0.01,3.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
